blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
24324920,2024-12-29 02:26:27,0x7c279051e2bc1e879a99f5a5ec333f7aa09b1abe5b432ce845713c9e2c290e57,90,0x5318896863f3a98bc74680503fc704cb772ec44fcb24abd89bc3d210ee5df12e,0xf2a37fc9f4699e5395e29960a98c53f2f383c353,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,8.39456693211063e-12,Cerebrum DAO Token,NEURON,18,41,595162,6983429,404831,11909794,deprecated,5773525
24324746,2024-12-29 02:20:39,0x58679e681a655569122b639c5fe5d5b50026a786e20cd2d135528c8ff0910aa4,99,0xa3c622d23e1d71475aba6ccfdbd57e0769f477919ed52f4e667f0e445d990074,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,4.454954813979726e-16,Cerebrum DAO Token,NEURON,18,85,504801,6555181,375892,16143087,deprecated,5773699
24324746,2024-12-29 02:20:39,0x58679e681a655569122b639c5fe5d5b50026a786e20cd2d135528c8ff0910aa4,99,0xa3c622d23e1d71475aba6ccfdbd57e0769f477919ed52f4e667f0e445d990074,0xbc3c5ca50b6a215edf00815965485527f26f5da8,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,1.4849849379932422e-13,Cerebrum DAO Token,NEURON,18,85,504801,6555181,375892,16143087,deprecated,5773699
24324746,2024-12-29 02:20:39,0x58679e681a655569122b639c5fe5d5b50026a786e20cd2d135528c8ff0910aa4,99,0xa3c622d23e1d71475aba6ccfdbd57e0769f477919ed52f4e667f0e445d990074,0x8c1fc660fc56beb49a657276c7692cc6ad98349e,0x3568c7a4f7545805e379c264303239781b4e9a79,0xbc3c5ca50b6a215edf00815965485527f26f5da8,1.4849849379932422e-13,Cerebrum DAO Token,NEURON,18,85,504801,6555181,375892,16143087,deprecated,5773699
24324520,2024-12-29 02:13:07,0x5464dc3707cab16a328f8c080ce8c0cd9ce2948f237cba3344a5ac206c6ecea2,691,0xb42512c34cbdc06886a3c1bdcec3b19daa57126efa820ca963b8624f7f16cf37,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,1.969856027016407e-16,Cerebrum DAO Token,NEURON,18,66,1208256,7682668,345959,15327001,deprecated,5773925
24324520,2024-12-29 02:13:07,0x5464dc3707cab16a328f8c080ce8c0cd9ce2948f237cba3344a5ac206c6ecea2,691,0xb42512c34cbdc06886a3c1bdcec3b19daa57126efa820ca963b8624f7f16cf37,0x7942e3d7dc9db036f9583a6cbc9abc286c8c555c,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,6.566186756721358e-14,Cerebrum DAO Token,NEURON,18,66,1208256,7682668,345959,15327001,deprecated,5773925
24324160,2024-12-29 02:01:07,0x80eac5326634534d4f795b240a50ec81332c419484a8ca6d0677f6df2a2d5213,1844,0xaee08be5cf5519ba87efd4736f44c45a24330a1a6840549261a2b56fce5aaa28,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,2.850854552236158e-15,Cerebrum DAO Token,NEURON,18,40,398155,6930901,247713,9784386,deprecated,5774285
24324160,2024-12-29 02:01:07,0x80eac5326634534d4f795b240a50ec81332c419484a8ca6d0677f6df2a2d5213,1844,0xaee08be5cf5519ba87efd4736f44c45a24330a1a6840549261a2b56fce5aaa28,0x000010036c0190e009a000d0fc3541100a07380a,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,9.502848507453859e-13,Cerebrum DAO Token,NEURON,18,40,398155,6930901,247713,9784386,deprecated,5774285
24324160,2024-12-29 02:01:07,0x80eac5326634534d4f795b240a50ec81332c419484a8ca6d0677f6df2a2d5213,1844,0xaee08be5cf5519ba87efd4736f44c45a24330a1a6840549261a2b56fce5aaa28,0x4e3560437dd1f478ba8bb3dc2653071287af7c89,0x3568c7a4f7545805e379c264303239781b4e9a79,0x000010036c0190e009a000d0fc3541100a07380a,9.502848507453859e-13,Cerebrum DAO Token,NEURON,18,40,398155,6930901,247713,9784386,deprecated,5774285
24323908,2024-12-29 01:52:43,0x947b0ccb83cd953a95f4bb1b474c41b553610cb85eecf20369b124109b545df0,301,0x61c985ae1fb7648e6c6cab9a0b33242d021204d7c261dc9855d7e62238713724,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,6.795101008796983e-16,Cerebrum DAO Token,NEURON,18,41,579415,7108549,463388,12631064,deprecated,5774537
24323908,2024-12-29 01:52:43,0x947b0ccb83cd953a95f4bb1b474c41b553610cb85eecf20369b124109b545df0,301,0x61c985ae1fb7648e6c6cab9a0b33242d021204d7c261dc9855d7e62238713724,0xb4ccd0cbaac62948794353abc31a64aaee5d6f43,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,2.265033669598994e-13,Cerebrum DAO Token,NEURON,18,41,579415,7108549,463388,12631064,deprecated,5774537
24323811,2024-12-29 01:49:29,0xcc798724f7c37f64e05b586481aa8bc430a6b04a87122cc7e76f3e2294d602fd,99,0x9c4e47ef19bebabaeeb00001f343eb251477ef57273e57ff06facc947cfe157b,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,4.820093181189108e-16,Cerebrum DAO Token,NEURON,18,25,357571,8802319,295604,6222985,deprecated,5774634
24323811,2024-12-29 01:49:29,0xcc798724f7c37f64e05b586481aa8bc430a6b04a87122cc7e76f3e2294d602fd,99,0x9c4e47ef19bebabaeeb00001f343eb251477ef57273e57ff06facc947cfe157b,0x7c9d40945d7bfe8ee7758d294412a875fbe55231,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,1.606697727063036e-13,Cerebrum DAO Token,NEURON,18,25,357571,8802319,295604,6222985,deprecated,5774634
24323059,2024-12-29 01:24:25,0xb4560f85e3c6a3f37baa3926f8cda61ecab27aae22d95bc6eb21f38cce411d0c,3,0x9e9f0af029cee7d172a78e71daa3cf76a69518da7b6709a0d48fe39d021e84c0,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x9dbe18b16a141f5cf905fd9c8bb74f994f8570db,1.6919761242559002e-14,Cerebrum DAO Token,NEURON,18,22,953532,12458048,282654,5008694,deprecated,5775386
24320613,2024-12-29 00:02:53,0x22bf8f74f368c358e422cb1452fa3fe300b5f362266bc183ea47912d8c8f12da,618,0x4d26f101a7e7d3346b92945dd7926d99724268b2dcf132faafdc3edc1705d42c,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x08996c866ce22c8f810f575a339151e319603bf7,8.368888386461765e-13,Cerebrum DAO Token,NEURON,18,116,427561,9618681,370381,13312093,deprecated,5777832
24320306,2024-12-28 23:52:39,0xe3881330aabcc8572f8ed286f238afc8d24f793f0d6aa518c7f102ca3b452fef,186,0xe465a442b6122d1497dcf52465f3b249a5df8206ccb77baeb54a25f271538eb2,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,4.724366808241021e-15,Cerebrum DAO Token,NEURON,18,42,1533807,12664220,468827,9850747,deprecated,5778139
24320306,2024-12-28 23:52:39,0xe3881330aabcc8572f8ed286f238afc8d24f793f0d6aa518c7f102ca3b452fef,186,0xe465a442b6122d1497dcf52465f3b249a5df8206ccb77baeb54a25f271538eb2,0xac949c02e9bf7517254400ce28b9d0974815d177,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,1.5747889360803404e-12,Cerebrum DAO Token,NEURON,18,42,1533807,12664220,468827,9850747,deprecated,5778139
24320098,2024-12-28 23:45:43,0x4bb1460ca6a90604cefb05c7d239b05f9277bb635f2c663729ddb385510f7a5e,2031,0x056d9f51860946f107df318bafb6688bcff6eb321a6918a31223f255c758cb0d,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2c7b2c0e07dc695d09945a59010fd551914f00ea,5.547512531581281e-14,Cerebrum DAO Token,NEURON,18,25,629487,11589735,195851,2385859,deprecated,5778347
24319875,2024-12-28 23:38:17,0x62a0519723ac4a436611fa4d4c875e603642d4b87e2a0e8006152f4b620bbe27,572,0xb24c57259cbc18df4eab59c7bda5be116f47c8ed9fd578453917aadf6d3e450d,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2dd9b96233b59529d9d19920a7baeabebcab53ed,2.7487307041066225e-14,Cerebrum DAO Token,NEURON,18,21,402672,105288895,234690,2713990,deprecated,5778570
24319513,2024-12-28 23:26:13,0x52b053bd37e3181bb521bde849469bb098b7d3d3f9a5dd9c9ca47b42d30bf4de,2,0xbafa1c8e183b5dbf3c3976eb722f1bb0b8bc966cc1e256ce90bfb7ec9523fe66,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,1.3690460741937516e-15,Cerebrum DAO Token,NEURON,18,6,368217,105018972,183414,928191,deprecated,5778932
24319513,2024-12-28 23:26:13,0x52b053bd37e3181bb521bde849469bb098b7d3d3f9a5dd9c9ca47b42d30bf4de,2,0xbafa1c8e183b5dbf3c3976eb722f1bb0b8bc966cc1e256ce90bfb7ec9523fe66,0x75ba292dae56adb8287a5a0106d22cfef60d2a0d,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,4.563486913979172e-13,Cerebrum DAO Token,NEURON,18,6,368217,105018972,183414,928191,deprecated,5778932
24319257,2024-12-28 23:17:41,0x1b472c4cf801829797a638436ba20263dda66c4eae64fd5be080e6db231f734d,169,0x8a6f2fff262dd2c2fac0fb3fab0426f7861ad95ac248a13893a4f4cda1df9e95,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,2.0502936052307234e-15,Cerebrum DAO Token,NEURON,18,3,574335,105020288,269562,400178,deprecated,5779188
24319257,2024-12-28 23:17:41,0x1b472c4cf801829797a638436ba20263dda66c4eae64fd5be080e6db231f734d,169,0x8a6f2fff262dd2c2fac0fb3fab0426f7861ad95ac248a13893a4f4cda1df9e95,0x06d916564bcd8c706723557c789035817e1278fd,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,6.834312017435746e-13,Cerebrum DAO Token,NEURON,18,3,574335,105020288,269562,400178,deprecated,5779188
24318011,2024-12-28 22:36:09,0xd278e1ff2617da7cb57696d8552f89f9b4cffd1de87add00970f6520fc256d27,32,0x89a3a018211e4dd2102ec7bb22279c35c6cfd22ce6e9c820c6a0a249f2291b4a,0x8b20e88dec7aef952c7532898c63f9a5ace2b403,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.0569501732223127e-20,Cerebrum DAO Token,NEURON,18,24,382175,4559508,298322,6841553,deprecated,5780434
24316790,2024-12-28 21:55:27,0xc7628328a17417158cfaaf16521e246a73cb8e28a0cf4d786a641b8e70ddcb39,101447,0x354bbc59e7905aa152f7f604c5e9b08712a5eabb4a510bdda510f7197d1501f8,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.7449042100716e-16,Cerebrum DAO Token,NEURON,18,18,285977,8558408,196936,3647388,deprecated,5781655
24316789,2024-12-28 21:55:25,0xde8fb534aad9431f772e4f57343e5ab139c7dff533c144a5847877c6500a8b26,1227092,0xb5d28b07365fd36fde118c57734cb7f3ac4d261972c28ef1c69bdca3f42f5c5d,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,9.017529162051375e-15,Cerebrum DAO Token,NEURON,18,1,209040,1054565281,202240,246127,deprecated,5781656
24316788,2024-12-28 21:55:23,0x23812a9368df9b07021ec677dbf482eb2452df8986c582d35ef625816ab50002,30,0x0c6d2ec335858bfbfb2029768e9875e384c26b35efadc13d74aafdc9a14cd4ad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3568c7a4f7545805e379c264303239781b4e9a79,0x8b20e88dec7aef952c7532898c63f9a5ace2b403,9.077325259172765e-15,Cerebrum DAO Token,NEURON,18,30,226997,4390362,155789,6343370,deprecated,5781657
24316788,2024-12-28 21:55:23,0x23812a9368df9b07021ec677dbf482eb2452df8986c582d35ef625816ab50002,30,0x0c6d2ec335858bfbfb2029768e9875e384c26b35efadc13d74aafdc9a14cd4ad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5d64d14d2cf4fe5fe4e65b1c7e3d11e18d493091,2.2750188619480615e-17,Cerebrum DAO Token,NEURON,18,30,226997,4390362,155789,6343370,deprecated,5781657
24316788,2024-12-28 21:55:23,0x23812a9368df9b07021ec677dbf482eb2452df8986c582d35ef625816ab50002,30,0x0c6d2ec335858bfbfb2029768e9875e384c26b35efadc13d74aafdc9a14cd4ad,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,9.100075447792246e-15,Cerebrum DAO Token,NEURON,18,30,226997,4390362,155789,6343370,deprecated,5781657
24316555,2024-12-28 21:47:37,0x386e7f6ae55d65782018e0425769b2ce2185ee9c2ca3968f55a8cc5fe69c2cae,21,0x28515fba70df21420cded89ef29c11e384b56fb159419e309705563247b67ae3,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x0701894a3fae651650600ef63a45cc00ffe13dcf,1.0773667645180144e-13,Cerebrum DAO Token,NEURON,18,115,312130,2917003,228245,30900799,deprecated,5781890
24316417,2024-12-28 21:43:01,0x9f107369ff0271e11a0788170cdc39df5b16723f6e7458772ae82a5158a5a860,628,0x3f5d449830aea616f5f2cd689be7ded646db8749e60fd04965aac7053917febc,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,2.593802274449682e-16,Cerebrum DAO Token,NEURON,18,1,464503,10001898551,178039,221926,deprecated,5782028
24316417,2024-12-28 21:43:01,0x9f107369ff0271e11a0788170cdc39df5b16723f6e7458772ae82a5158a5a860,628,0x3f5d449830aea616f5f2cd689be7ded646db8749e60fd04965aac7053917febc,0x9e72f90a8906ed9381720657ea6cc949cbce83c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,8.646007581498941e-14,Cerebrum DAO Token,NEURON,18,1,464503,10001898551,178039,221926,deprecated,5782028
24316245,2024-12-28 21:37:17,0xe75e59c8ce8a1af036a6fc54578cfa6914dc24e5da6dd9a22c08e2874051801b,32,0x8bdeb4def09bb5e6334bddff3d5d9fb255667886222c32171a041cb4b3166614,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,1.742608132634412e-15,Cerebrum DAO Token,NEURON,18,41,758233,3481662,578319,10779393,deprecated,5782200
24316245,2024-12-28 21:37:17,0xe75e59c8ce8a1af036a6fc54578cfa6914dc24e5da6dd9a22c08e2874051801b,32,0x8bdeb4def09bb5e6334bddff3d5d9fb255667886222c32171a041cb4b3166614,0x2cea51bb1c9df8c26a5aecd3fb792ec6bc8adca6,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,5.808693775448041e-13,Cerebrum DAO Token,NEURON,18,41,758233,3481662,578319,10779393,deprecated,5782200
24315527,2024-12-28 21:13:21,0x2215d81add5cdac5f8e49129ce6a7caa631ad0d8950ec21d66c163b73b954c94,39,0xbad2321c22fb576352fe390e5426bd8d9658bf7df69cf1fcf014ae0278f05fbe,0x203a86cc18c41e6745ad2ef4542445a04357fe5b,0x3568c7a4f7545805e379c264303239781b4e9a79,0x0000000000000000000000000000000000000000,5.317841419446768e-11,Cerebrum DAO Token,NEURON,18,294,138772,1926542,130318,55232699,deprecated,5782918
24315468,2024-12-28 21:11:23,0x63950f70e3cb5c8b24745fb067ec0ad5c76887e19c48c07db6e843af2e1db0d6,36,0xcdca49e729b79936ae1fada675c392906f8bd83e10b7e301619a67b7c52dfd60,0x19ceead7105607cd444f5ad10dd51356436095a1,0x3568c7a4f7545805e379c264303239781b4e9a79,0x203a86cc18c41e6745ad2ef4542445a04357fe5b,2.1897611052295243e-12,Cerebrum DAO Token,NEURON,18,50,873024,3239000,710468,16074490,deprecated,5782977
24315468,2024-12-28 21:11:23,0x63950f70e3cb5c8b24745fb067ec0ad5c76887e19c48c07db6e843af2e1db0d6,36,0xcdca49e729b79936ae1fada675c392906f8bd83e10b7e301619a67b7c52dfd60,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x19ceead7105607cd444f5ad10dd51356436095a1,2.1897611052295243e-12,Cerebrum DAO Token,NEURON,18,50,873024,3239000,710468,16074490,deprecated,5782977
24315420,2024-12-28 21:09:47,0x19e626d747b38c83dba6e850b21dad2e8f31e3c9ba236c799d794c9f1cd7eb01,35,0x015864c9395be8a5b0f6033802a4bf1b8f9ff8b5f23f846a9cbb14b31f6362ad,0x19ceead7105607cd444f5ad10dd51356436095a1,0x3568c7a4f7545805e379c264303239781b4e9a79,0x203a86cc18c41e6745ad2ef4542445a04357fe5b,2.3095221344153333e-12,Cerebrum DAO Token,NEURON,18,54,561403,3206000,449076,15148123,deprecated,5783025
24315420,2024-12-28 21:09:47,0x19e626d747b38c83dba6e850b21dad2e8f31e3c9ba236c799d794c9f1cd7eb01,35,0x015864c9395be8a5b0f6033802a4bf1b8f9ff8b5f23f846a9cbb14b31f6362ad,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x19ceead7105607cd444f5ad10dd51356436095a1,2.3095221344153333e-12,Cerebrum DAO Token,NEURON,18,54,561403,3206000,449076,15148123,deprecated,5783025
24315407,2024-12-28 21:09:21,0x63face44c215de13adfbe6c51241c7866c30f7c60efc9069ddd2034d5c79ffac,104625,0x4c531914cd5310cb819eaafa7b876b2967f255451aa20a5c14d6b4cb160af69c,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,3.117025580841011e-17,Cerebrum DAO Token,NEURON,18,97,285977,2851819,196716,27820763,deprecated,5783038
24315405,2024-12-28 21:09:17,0xebf102d54e1f9e1d4744414358ebf4db23ae5eaeb24d30b35ebe60005d5ae37e,32,0x966621d56522e4824aa695347b2aa6422ce76b1d66bff4c0536fc4e9c242912c,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,1.3986966875842934e-14,Cerebrum DAO Token,NEURON,18,77,3854792,2947754,2474709,25391027,deprecated,5783040
24315405,2024-12-28 21:09:17,0xebf102d54e1f9e1d4744414358ebf4db23ae5eaeb24d30b35ebe60005d5ae37e,32,0x966621d56522e4824aa695347b2aa6422ce76b1d66bff4c0536fc4e9c242912c,0xb690854b395b703aacef6a72b85535e060737be1,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,4.662322291947645e-12,Cerebrum DAO Token,NEURON,18,77,3854792,2947754,2474709,25391027,deprecated,5783040
24315344,2024-12-28 21:07:15,0x4ac2c6c3d4d98837d641f34955cdcd656140e42b682d7f20f30280788f027cba,52,0x3c6640cda46ab82f2a25d053dd14d3bb86b0be17ca8e53f0e7ec31db875906c1,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,4.4187102000000003e-16,Cerebrum DAO Token,NEURON,18,74,403977,2915131,252410,27932887,deprecated,5783101
24315344,2024-12-28 21:07:15,0x4ac2c6c3d4d98837d641f34955cdcd656140e42b682d7f20f30280788f027cba,52,0x3c6640cda46ab82f2a25d053dd14d3bb86b0be17ca8e53f0e7ec31db875906c1,0xd8531d13307e3ab327cd8f7460a6eb7644ddbd5d,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,1.4729033999999999e-13,Cerebrum DAO Token,NEURON,18,74,403977,2915131,252410,27932887,deprecated,5783101
24315205,2024-12-28 21:02:37,0x31ed74cd4ccd4f860cbff4c6fa532c4f65c13806e12375cb69155b90b31751f6,48,0x8728b7c95857dff1dfe7c9ef812d29fd0df7d7a6f640bf83ee3f36dfeea0dda8,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,0x3568c7a4f7545805e379c264303239781b4e9a79,0x166501804674b8b50140c845125d022abf620d27,7.928121847154562e-14,Cerebrum DAO Token,NEURON,18,87,384804,2892584,308842,20663747,deprecated,5783240
24315205,2024-12-28 21:02:37,0x31ed74cd4ccd4f860cbff4c6fa532c4f65c13806e12375cb69155b90b31751f6,48,0x8728b7c95857dff1dfe7c9ef812d29fd0df7d7a6f640bf83ee3f36dfeea0dda8,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,7.928121847154562e-14,Cerebrum DAO Token,NEURON,18,87,384804,2892584,308842,20663747,deprecated,5783240
24314474,2024-12-28 20:38:15,0x41fe1eea0216fbfff58f5a5ae4e581491bfc74a606be02288164fba1b824b586,7529943,0x83af48322a2698b1d0ea06cc3192771f683b792f713207ce80c1d5c1d9ec206b,0x4dac9d1769b9b304cb04741dcdeb2fc14abdf110,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6bc3fd160991dac65a0b35683d5dac6a9e4f90db,1.2464409550810868e-12,Cerebrum DAO Token,NEURON,18,37,2074234,4007551,339389,7960361,deprecated,5783971
24314474,2024-12-28 20:38:15,0x41fe1eea0216fbfff58f5a5ae4e581491bfc74a606be02288164fba1b824b586,7529943,0x83af48322a2698b1d0ea06cc3192771f683b792f713207ce80c1d5c1d9ec206b,0x111111125421ca6dc452d289314280a0f8842a65,0x3568c7a4f7545805e379c264303239781b4e9a79,0x4dac9d1769b9b304cb04741dcdeb2fc14abdf110,1.2464409550810868e-12,Cerebrum DAO Token,NEURON,18,37,2074234,4007551,339389,7960361,deprecated,5783971
24314474,2024-12-28 20:38:15,0x41fe1eea0216fbfff58f5a5ae4e581491bfc74a606be02288164fba1b824b586,7529943,0x83af48322a2698b1d0ea06cc3192771f683b792f713207ce80c1d5c1d9ec206b,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x111111125421ca6dc452d289314280a0f8842a65,1.2464409550810868e-12,Cerebrum DAO Token,NEURON,18,37,2074234,4007551,339389,7960361,deprecated,5783971
24314330,2024-12-28 20:33:27,0x3ce288de2d20087b9473ed36c02e5d2b54e3ecda06245182b227492393355ff9,20,0x944efe3c63e4bc205277cced0d4dee2ac86a1ac76af37a3d47e9d9ea24b044f1,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x7be9999c8af57dfcd8ff325337d34d9a78085683,2.1880202913408788e-14,Cerebrum DAO Token,NEURON,18,52,893958,4152901,265530,17315742,deprecated,5784115
24314085,2024-12-28 20:25:17,0x502531ab2d2ce72bdfb28007ae4c48fc9d932edb7fb955289331a8dc54e1d2c6,34,0x349d3eff7595b4b9559f23428e9930e85c8b0ab48d90595a70835434702d0853,0x19ceead7105607cd444f5ad10dd51356436095a1,0x3568c7a4f7545805e379c264303239781b4e9a79,0x203a86cc18c41e6745ad2ef4542445a04357fe5b,2.2432202603265825e-12,Cerebrum DAO Token,NEURON,18,65,568250,3634000,465409,17250527,deprecated,5784360
24314085,2024-12-28 20:25:17,0x502531ab2d2ce72bdfb28007ae4c48fc9d932edb7fb955289331a8dc54e1d2c6,34,0x349d3eff7595b4b9559f23428e9930e85c8b0ab48d90595a70835434702d0853,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x19ceead7105607cd444f5ad10dd51356436095a1,2.2432202603265825e-12,Cerebrum DAO Token,NEURON,18,65,568250,3634000,465409,17250527,deprecated,5784360
24313555,2024-12-28 20:07:37,0x1240c7e81366d87957471b1179285f72033725dae63b4969aabc529cf7a2d367,30,0x27fbb5739f0063653ef5ec712490dcaddcc8def932683ac7bbdac7059d1c6cd8,0x19ceead7105607cd444f5ad10dd51356436095a1,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2cea51bb1c9df8c26a5aecd3fb792ec6bc8adca6,5.808693775448041e-13,Cerebrum DAO Token,NEURON,18,47,309863,4028814,215608,12044661,deprecated,5784890
24313555,2024-12-28 20:07:37,0x1240c7e81366d87957471b1179285f72033725dae63b4969aabc529cf7a2d367,30,0x27fbb5739f0063653ef5ec712490dcaddcc8def932683ac7bbdac7059d1c6cd8,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x19ceead7105607cd444f5ad10dd51356436095a1,5.80869377544806e-13,Cerebrum DAO Token,NEURON,18,47,309863,4028814,215608,12044661,deprecated,5784890
24313532,2024-12-28 20:06:51,0x78753abd5fbdbe56f60d559055fe443f815df92f774328c7c19ddab4f84a138f,62,0xe58ee9e2a16e9a285a8a4c22de0ec81ffb1d7eb298904a78f1ec2e7e13b42a24,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,6.3844314293946865e-15,Cerebrum DAO Token,NEURON,18,8,357477,102351559,232482,1225429,deprecated,5784913
24313532,2024-12-28 20:06:51,0x78753abd5fbdbe56f60d559055fe443f815df92f774328c7c19ddab4f84a138f,62,0xe58ee9e2a16e9a285a8a4c22de0ec81ffb1d7eb298904a78f1ec2e7e13b42a24,0x8820b6ce5b3590902a96e972e2db6ca4cec6b3a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,2.1281438097982286e-12,Cerebrum DAO Token,NEURON,18,8,357477,102351559,232482,1225429,deprecated,5784913
